probe_set,gene_id
Msa.2088.1.S1_s_at,Medtr4g006080.1
Msa.2164.1.S1_at,Medtr3g093050.2
Msa.2164.1.S1_at,Medtr3g093050.1
Msa.2176.1.S1_at,Medtr8g091600.1
Msa.2196.1.S1_at,Medtr4g134660.1
Msa.2196.1.S1_at,Medtr4g134660.2
Msa.2215.1.S1_at,Medtr4g094908.1
Msa.2236.1.S1_at,Medtr1g111060.1
Msa.2248.1.S1_at,Medtr8g005870.1
Msa.2271.1.S1_at,Medtr6g004780.1
Msa.2283.1.S1_at,Medtr8g058775.1
Msa.2283.1.S1_at,Medtr8g061230.1
Msa.2326.1.S1_at,Medtr4g064997.1
Msa.2326.1.S1_at,Medtr4g064997.2
Msa.2378.1.S1_at,Medtr4g069960.1
Msa.2379.1.S1_at,Medtr1g076400.1
Msa.2379.1.S1_at,Medtr1g076400.2
Msa.2396.1.S1_at,Medtr1g073790.2
Msa.2396.1.S1_at,Medtr1g073790.1
Msa.2501.1.S1_at,Medtr1g031930.1
Msa.2525.1.S1_s_at,Medtr3g065250.1
Msa.2533.1.S1_at,Medtr7g088340.1
Msa.2534.1.S1_at,Medtr4g128750.1
Msa.2540.1.S1_at,Medtr5g019990.1
Msa.2542.1.S1_at,Medtr7g068850.1
Msa.2547.1.S1_at,Medtr1g041320.1
Msa.2548.1.S1_at,Medtr8g098275.2
Msa.2550.1.S1_at,Medtr4g092690.1
Msa.2555.1.S1_at,Medtr6g088885.1
Msa.2557.1.S1_at,Medtr5g089900.1
Msa.2558.1.S1_at,Medtr1g096310.1
Msa.2562.1.S1_at,Medtr7g080170.1
Msa.2562.1.S1_at,Medtr7g080170.2
Msa.2563.1.S1_at,Medtr2g096000.1
Msa.2563.1.S1_at,Medtr2g096000.2
Msa.2564.1.S1_at,Medtr3g462130.1
Msa.2565.1.S1_at,Medtr3g029590.1
Msa.2574.1.S1_at,Medtr1g105480.1
Msa.2575.1.S1_at,Medtr7g111850.1
Msa.2583.1.S1_at,Medtr4g123810.1
Msa.2586.1.S1_at,Medtr8g096380.1
Msa.2587.1.S1_at,Medtr4g063490.1
Msa.2601.1.S1_at,Medtr5g009170.1
Msa.2607.1.S1_at,Medtr8g085980.1
Msa.2609.1.S1_at,Medtr4g130770.1
Msa.2613.1.S1_at,Medtr0316s0010.1
Msa.2618.1.S1_at,Medtr2g048900.1
Msa.2620.1.S1_at,Medtr5g046030.1
Msa.2626.1.S1_at,Medtr1g071400.3
Msa.2626.1.S1_at,Medtr1g071400.1
Msa.2626.1.S1_at,Medtr1g071400.2
Msa.2627.1.S1_at,Medtr4g083230.1
Msa.2628.1.S1_at,Medtr8g094590.3
Msa.2628.1.S1_at,Medtr8g094590.1
Msa.2632.1.S1_at,Medtr1g100727.1
Msa.2636.1.S1_at,Medtr4g125440.2
Msa.2636.1.S1_at,Medtr4g125440.1
Msa.2637.1.S1_at,Medtr1g016970.4
Msa.2637.1.S1_at,Medtr1g016970.5
Msa.2637.1.S1_at,Medtr1g016970.2
Msa.2637.1.S1_at,Medtr1g016970.3
Msa.2637.1.S1_at,Medtr1g016970.1
Msa.2638.1.S1_at,Medtr1g083960.1
Msa.2640.1.S1_at,Medtr2g019700.1
Msa.2641.1.S1_at,Medtr8g105630.1
Msa.2642.1.S1_at,Medtr4g007930.2
Msa.2642.1.S1_at,Medtr4g007930.3
Msa.2642.1.S1_at,Medtr4g007930.1
Msa.2642.1.S1_at,Medtr4g007930.4
Msa.2645.1.S1_at,Medtr5g082180.1
Msa.2647.1.S1_at,Medtr3g062770.1
Msa.2647.1.S1_at,Medtr4g051130.1
Msa.2647.1.S1_at,Medtr3g062790.1
Msa.2649.1.S1_at,Medtr4g094398.1
Msa.2650.1.S1_at,Medtr1g051825.2
Msa.2650.1.S1_at,Medtr1g051825.3
Msa.2650.1.S1_at,Medtr1g051825.1
Msa.2655.1.S1_at,Medtr4g125100.1
Msa.2656.1.S1_at,Medtr5g073450.1
Msa.2657.1.S1_at,Medtr2g034020.1
Msa.2661.1.S1_at,Medtr4g022350.1
Msa.2661.1.S1_at,Medtr4g022350.2
Msa.2664.1.S1_at,Medtr7g086300.2
Msa.2664.1.S1_at,Medtr7g086300.1
Msa.2671.1.S1_s_at,Medtr4g029600.1
Msa.2674.1.S1_at,Medtr2g033910.1
Msa.2676.1.S1_at,Medtr2g010480.2
Msa.2676.1.S1_at,Medtr2g010480.1
Msa.2677.1.S1_at,Medtr3g065130.1
Msa.2680.1.S1_at,Medtr5g083860.1
Msa.2690.1.S1_at,Medtr8g083120.1
Msa.2690.1.S1_at,Medtr8g083120.2
Msa.2692.1.S1_at,Medtr4g011330.3
Msa.2692.1.S1_at,Medtr4g011330.4
Msa.2692.1.S1_at,Medtr4g011330.1
Msa.2692.1.S1_at,Medtr4g011330.2
Msa.2697.1.S1_at,Medtr5g096540.1
Msa.2699.1.S1_at,Medtr2g085090.1
Msa.2699.1.S1_at,Medtr1g091057.1
Msa.2699.1.S1_at,Medtr1g091057.2
Msa.2706.1.S1_at,Medtr7g017100.1
Msa.2712.1.S1_at,Medtr4g415290.1
Msa.2715.1.S1_at,Medtr3g031650.1
Msa.2715.1.S1_at,Medtr3g031650.3
Msa.2715.1.S1_at,Medtr3g031650.2
Msa.2717.1.S1_at,Medtr2g018310.1
Msa.2719.1.S1_at,Medtr5g080880.1
Msa.2723.1.S1_at,Medtr1g069455.1
Msa.2726.1.S1_at,Medtr7g072605.1
Msa.2728.1.S1_at,Medtr8g092870.1
Msa.2729.1.S1_s_at,Medtr2g091215.1
Msa.2730.1.S1_at,Medtr4g099130.1
Msa.2731.1.S1_at,Medtr5g088990.1
Msa.2734.1.S1_at,Medtr7g085680.1
Msa.2734.1.S1_at,Medtr7g085680.2
Msa.2736.1.S1_at,Medtr1g087320.1
Msa.2737.1.S1_at,Medtr7g078690.1
Msa.2744.1.S1_at,Medtr1g081260.1
Msa.2750.1.S1_at,Medtr3g080260.1
Msa.2750.1.S1_at,Medtr3g080260.2
Msa.2754.1.S1_at,Medtr1g064060.2
Msa.2754.1.S1_at,Medtr1g064060.1
Msa.2756.1.S1_at,Medtr7g104570.1
Msa.2758.1.S1_at,Medtr6g009520.1
Msa.2759.1.S1_at,Medtr4g080090.1
Msa.2761.1.S1_at,Medtr1g045490.1
Msa.2762.1.S1_at,Medtr0699s0020.1
Msa.2768.1.S1_at,Medtr3g466110.1
Msa.2769.1.S1_at,Medtr1g067450.1
Msa.2776.1.S1_at,Medtr4g079290.1
Msa.2779.1.S1_at,Medtr8g099185.1
Msa.2780.1.S1_at,Medtr7g026230.1
Msa.2780.1.S1_at,Medtr7g026230.4
Msa.2780.1.S1_at,Medtr7g026230.2
Msa.2780.1.S1_at,Medtr7g026230.3
Msa.2781.1.S1_at,Medtr5g097870.2
Msa.2781.1.S1_at,Medtr5g097870.1
Msa.2782.1.S1_at,Medtr7g093200.1
Msa.2783.1.S1_at,Medtr7g108680.1
Msa.2787.1.S1_at,Medtr1g115545.1
Msa.2789.1.S1_at,Medtr7g080110.1
Msa.2790.1.S1_s_at,Medtr6g025320.1
Msa.2791.1.S1_at,Medtr4g051370.1
Msa.2794.1.S1_at,Medtr2g096340.2
Msa.2794.1.S1_at,Medtr2g096340.1
Msa.2804.1.S1_at,Medtr1g076430.1
Msa.2808.1.S1_at,Medtr6g009370.1
Msa.2810.1.S1_at,Medtr8g006970.2
Msa.2815.1.S1_at,Medtr1g051820.1
Msa.2816.1.S1_at,Medtr7g090970.2
Msa.2816.1.S1_at,Medtr7g090970.1
Msa.2822.1.S1_at,Medtr1g060050.1
Msa.2822.1.S1_at,Medtr1g060090.1
Msa.2824.1.S1_at,Medtr4g070270.1
Msa.2825.1.S1_at,Medtr1g050360.2
Msa.2825.1.S1_at,Medtr1g050360.1
Msa.2828.1.S1_at,Medtr1g088630.3
Msa.2828.1.S1_at,Medtr1g088630.1
Msa.2828.1.S1_at,Medtr1g088630.2
Msa.2828.1.S1_at,Medtr5g068740.1
Msa.2831.1.S1_at,Medtr3g088460.1
Msa.2835.1.S1_at,Medtr4g106750.1
Msa.2836.1.S1_at,Medtr3g070330.1
Msa.2836.1.S1_at,Medtr3g070330.3
Msa.2840.1.S1_at,Medtr7g088680.1
Msa.2842.1.S1_at,Medtr7g067380.1
Msa.2844.1.S1_at,Medtr7g080803.1
Msa.2845.1.S1_s_at,Medtr8g007235.1
Msa.2846.1.S1_at,Medtr6g013720.1
Msa.2848.1.S1_at,Medtr1g099310.1
Msa.2853.1.S1_at,Medtr1g041815.1
Msa.2855.1.S1_at,Medtr1g042300.1
Msa.2855.1.S1_at,Medtr1g042300.2
Msa.2861.1.S1_at,Medtr1g080800.1
Msa.2864.1.S1_at,Medtr8g104980.1
Msa.2865.1.S1_at,Medtr3g048920.1
Msa.2865.1.S1_at,Medtr3g048920.2
Msa.2867.1.S1_at,Medtr2g054780.1
Msa.2867.1.S1_at,Medtr2g054780.2
Msa.2869.1.S1_at,Medtr2g022180.1
Msa.2870.1.S1_at,Medtr8g016300.1
Msa.2870.1.S1_at,Medtr8g016300.2
Msa.2872.1.S1_at,Medtr4g075610.1
Msa.2872.1.S1_at,Medtr4g075610.2
Msa.2876.1.S1_at,Medtr4g033850.1
Msa.2877.1.S1_at,Medtr2g096940.1
Msa.2885.1.S1_at,Medtr5g014260.1
Msa.2885.1.S1_at,Medtr5g014260.2
Msa.2887.1.S1_at,Medtr1g115790.1
Msa.2889.1.S1_s_at,Medtr4g037750.1
Msa.2892.1.S1_at,Medtr7g089800.1
Msa.2892.1.S1_at,Medtr7g089800.2
Msa.2897.1.S1_s_at,Medtr5g071550.3
Msa.2897.1.S1_s_at,Medtr5g071550.2
Msa.2897.1.S1_s_at,Medtr5g071550.1
Msa.2897.1.S1_s_at,Medtr5g071550.4
Msa.2899.1.S1_at,Medtr3g463270.1
Msa.2900.1.S1_at,Medtr3g099370.1
Msa.2901.1.S1_s_at,Medtr5g020760.1
Msa.2901.1.S1_s_at,Medtr5g020800.1
Msa.2901.1.S1_s_at,Medtr5g020760.2
Msa.2902.1.S1_at,Medtr2g044070.1
Msa.2902.1.S1_at,Medtr2g044070.2
Msa.2911.1.S1_at,Medtr5g016010.1
Msa.2913.1.S1_at,Medtr7g017900.2
Msa.2913.1.S1_at,Medtr7g017900.1
Msa.2922.1.S1_at,Medtr3g098430.1
Msa.2922.1.S1_at,Medtr3g098430.2
Msa.2926.1.S1_s_at,Medtr2g070420.2
Msa.2926.1.S1_s_at,Medtr2g070420.1
Msa.2927.1.S1_at,Medtr2g030000.1
Msa.2929.1.S1_at,Medtr1g069645.1
Msa.2942.1.S1_s_at,Medtr2g035100.1
Msa.2942.1.S1_s_at,Medtr2g035105.1
Msa.2951.1.S1_at,Medtr4g071880.1
Msa.2954.1.S1_at,Medtr8g078870.1
Msa.2959.1.S1_at,Medtr3g081090.1
Msa.2960.1.S1_at,Medtr1g018840.1
Msa.2962.1.S1_at,Medtr3g092095.2
Msa.2962.1.S1_at,Medtr3g092095.3
Msa.2962.1.S1_at,Medtr3g092095.1
Msa.2964.1.S1_at,Medtr3g084140.1
Msa.2965.1.S1_at,Medtr2g094270.2
Msa.2965.1.S1_at,Medtr2g094270.1
Msa.2967.1.S1_at,Medtr4g130917.1
Msa.2967.1.S1_at,Medtr4g130917.2
Msa.2969.1.S1_at,Medtr5g091120.1
Msa.2969.1.S1_at,Medtr5g091135.1
Msa.2975.1.S1_at,Medtr3g092600.1
Msa.2975.1.S1_at,Medtr2g066750.1
Msa.2978.1.S1_at,Medtr4g094605.1
Msa.2979.1.S1_at,Medtr5g075450.1
Msa.2992.1.S1_at,Medtr6g021800.1
Msa.2992.1.S1_at,Medtr6g021805.1
Msa.2993.1.S1_at,Medtr0082s0060.1
Msa.3001.1.S1_a_at,Medtr4g077240.1
Msa.3001.1.S1_at,Medtr4g077240.1
Msa.3002.1.S1_at,Medtr1g095070.1
Msa.3002.1.S1_at,Medtr1g095070.2
Msa.3003.1.S1_at,Medtr6g033320.1
Msa.3008.1.S1_at,Medtr7g053200.1
Msa.3010.1.S1_at,Medtr4g102510.1
Msa.3015.1.S1_at,Medtr1g080860.1
Msa.3015.1.S1_at,Medtr1g080860.2
Msa.3017.1.S1_at,Medtr6g075210.1
Msa.3022.1.S1_at,Medtr1g048960.1
Msa.3023.1.S1_at,Medtr1g019110.1
Msa.3024.1.S1_at,Medtr3g104310.1
Msa.3025.1.S1_at,Medtr8g028120.1
Msa.3030.1.S1_at,Medtr5g018300.1
Msa.3031.1.S1_at,Medtr4g087620.1
Msa.3031.1.S1_at,Medtr4g087620.2
Msa.3032.1.S1_s_at,Medtr2g076670.1
Msa.3032.1.S1_s_at,Medtr2g076670.3
Msa.3032.1.S1_s_at,Medtr2g076670.2
Msa.3039.1.S1_at,Medtr1g069235.1
Msa.3042.1.S1_s_at,Medtr1g008500.1
Msa.3043.1.S1_at,Medtr8g028720.1
Msa.3046.1.S1_at,Medtr6g084690.2
Msa.3046.1.S1_at,Medtr6g084690.1
Msa.3049.1.S1_at,Medtr5g020050.2
Msa.3049.1.S1_at,Medtr5g020050.1
Msa.3049.1.S1_at,Medtr5g020050.3
Msa.3051.1.S1_at,Medtr4g021725.1
Msa.3055.1.S1_at,Medtr4g097670.1
Msa.3056.1.S1_at,Medtr3g107380.1
Msa.3059.1.S1_at,Medtr1g076430.1
Msa.3063.1.S1_at,Medtr2g046710.1
Msa.3064.1.S1_s_at,Medtr8g106080.1
Msa.3064.1.S1_s_at,Medtr8g106020.1
Msa.3064.1.S1_s_at,Medtr5g075240.1
Msa.3065.1.S1_at,Medtr4g063950.1
Msa.3066.1.S1_at,Medtr3g463900.1
Msa.3072.1.S1_at,Medtr4g007300.1
Msa.3076.1.S1_at,Medtr5g040570.1
Msa.3077.1.S1_at,Medtr3g435250.1
Msa.3078.1.S1_at,Medtr2g025480.1
Msa.3079.1.S1_at,Medtr2g089510.1
Msa.3090.1.S1_at,Medtr3g091420.3
Msa.3090.1.S1_at,Medtr3g091420.2
Msa.3090.1.S1_at,Medtr3g091420.1
Msa.3095.1.S1_at,Medtr1g102550.1
Msa.3098.1.S1_at,Medtr7g005540.1
Msa.3099.1.S1_at,Medtr4g053120.1
Msa.3101.1.S1_at,Medtr1g116520.2
Msa.3101.1.S1_at,Medtr1g116520.3
Msa.3101.1.S1_at,Medtr1g116520.1
Msa.3102.1.S1_at,Medtr8g471180.1
Msa.3102.1.S1_x_at,Medtr8g471180.1
Msa.3112.1.S1_at,Medtr5g088320.1
Msa.3115.1.S1_at,Medtr5g098785.1
Msa.3118.1.S1_at,Medtr1g026820.1
Msa.3125.1.S1_at,Medtr8g014650.1
Msa.3128.1.S1_at,Medtr3g092130.1
Msa.3133.1.S1_at,Medtr4g092690.1
Msa.3134.1.S1_at,Medtr7g084300.1
Msa.3140.1.S1_at,Medtr2g017520.1
Msa.3143.1.S1_at,Medtr2g087890.1
Msa.3145.1.S1_at,Medtr3g065250.1
Msa.3145.1.S1_s_at,Medtr3g065250.1
Msa.3148.1.S1_at,Medtr3g449930.1
Msa.3148.1.S1_at,Medtr3g449930.2
Msa.3152.1.S1_at,Medtr4g103920.2
Msa.3152.1.S1_at,Medtr4g103920.1
Msa.3157.1.S1_at,Medtr8g010570.1
Msa.3157.1.S1_at,Medtr8g010570.2
Msa.3157.1.S1_at,Medtr8g010570.3
Msa.3160.1.S1_at,Medtr7g087570.1
Msa.3163.1.S1_at,Medtr1g006490.1
Msa.3170.1.S1_at,Medtr1g098680.1
Msa.3174.1.S1_at,Medtr3g102500.1
Msa.3176.1.S1_at,Medtr5g027530.1
Msa.3178.1.S1_s_at,Medtr5g088660.1
Msa.3179.1.S1_at,Medtr5g080770.1
Msa.3188.1.S1_at,Medtr1g116120.1
Msa.3191.1.S1_s_at,Medtr2g006290.1
Msa.330.1.S1_at,Medtr4g094378.1
Msa.352.1.S1_at,Medtr8g088580.2
Msa.352.1.S1_at,Medtr8g088580.1
Msa.362.1.S1_at,Medtr1g098700.1
Msa.385.1.S1_at,Medtr7g101730.1
Msa.414.1.S1_at,Medtr4g115420.1
Msa.416.1.S1_at,Medtr7g017100.1
Msa.436.1.S1_at,Medtr1g055160.2
Msa.436.1.S1_at,Medtr1g055160.1
Msa.442.1.S1_at,Medtr4g088680.1
Msa.444.1.S1_at,Medtr3g075440.1
Msa.473.1.S1_at,Medtr7g099860.1
Msa.489.1.S1_at,Medtr7g081070.2
Msa.489.1.S1_at,Medtr7g081070.1
Msa.505.1.S1_at,Medtr5g047930.6
Msa.505.1.S1_at,Medtr5g047930.7
Msa.505.1.S1_at,Medtr5g047930.2
Msa.505.1.S1_at,Medtr5g047930.4
Msa.505.1.S1_at,Medtr5g047930.5
Msa.505.1.S1_at,Medtr5g047930.3
Msa.505.1.S1_at,Medtr5g047930.1
Msa.596.1.S1_at,Medtr1g078030.1
Msa.664.1.S1_at,Medtr4g053250.3
Msa.664.1.S1_at,Medtr4g053250.2
Msa.675.1.S1_at,Medtr3g105330.1
Msa.715.1.S1_at,Medtr5g080880.1
Msa.798.1.S1_at,Medtr4g012800.1
Msa.824.1.S1_at,Medtr7g078820.1
Msa.876.1.S1_at,Medtr8g062430.1
Msa.878.1.S1_at,Medtr4g068860.1
Msa.882.1.S1_at,Medtr3g115110.1
Msa.883.1.S1_at,Medtr7g109970.1
Msa.883.1.S1_at,Medtr7g109970.2
Msa.883.1.S1_at,Medtr7g109970.3
Msa.884.1.S1_at,Medtr3g051770.1
Msa.887.1.S1_s_at,Medtr8g087540.1
Msa.888.1.S1_s_at,Medtr1g102780.1
Msa.890.1.S1_at,Medtr5g016590.1
Msa.892.1.S1_at,Medtr3g084410.1
Msa.894.1.S1_at,Medtr4g125800.3
Msa.894.1.S1_at,Medtr4g125800.1
Msa.894.1.S1_at,Medtr4g125800.2
Msa.896.1.S1_at,Medtr4g011460.1
Msa.901.1.S1_a_at,Medtr4g091240.1
Msa.901.1.S1_a_at,Medtr4g091240.2
Msa.908.1.S1_at,Medtr4g134510.1
Msa.909.1.S1_at,Medtr2g032060.1
Msa.913.1.S1_at,Medtr4g007750.1
Msa.914.1.S1_at,Medtr3g096960.1
Msa.919.1.S1_at,Medtr4g094430.1
Msa.927.1.S1_at,Medtr6g006990.6
Msa.927.1.S1_at,Medtr6g006990.4
Msa.927.1.S1_at,Medtr6g006990.3
Msa.927.1.S1_at,Medtr6g006990.5
Msa.927.1.S1_at,Medtr6g006990.2
Msa.927.1.S1_at,Medtr6g006990.1
Msa.928.1.S1_at,Medtr5g022300.2
Msa.928.1.S1_at,Medtr5g022300.1
Msa.934.1.S1_at,Medtr8g061350.1
Msa.935.1.S1_at,Medtr7g067380.1
Msa.941.1.S1_at,Medtr3g115920.2
Msa.941.1.S1_at,Medtr3g115920.3
Msa.941.1.S1_at,Medtr3g115920.1
Msa.956.1.S1_at,Medtr7g094460.1
Msa.959.1.S1_at,Medtr7g085500.1
Msa.962.1.S1_at,Medtr8g463760.1
Msa.962.1.S1_at,Medtr8g463760.2
Msa.963.1.S1_at,Medtr7g107310.1
Msa.964.1.S1_at,Medtr7g108805.1
Msa.965.1.S1_at,Medtr3g064560.1
Msa.968.1.S1_at,Medtr1g053955.1
Msa.972.1.S1_at,Medtr7g110060.2
Msa.972.1.S1_at,Medtr7g110060.1
Msa.973.1.S1_at,Medtr5g012030.1
Msa.974.1.S1_at,Medtr1g079950.2
Msa.974.1.S1_at,Medtr1g079950.3
Msa.974.1.S1_at,Medtr1g079950.4
Msa.974.1.S1_at,Medtr1g079950.5
Msa.974.1.S1_at,Medtr1g079950.6
Msa.974.1.S1_at,Medtr1g079950.7
Msa.980.1.S1_at,Medtr2g039250.1
Msa.981.1.S1_at,Medtr1g105480.1
Msa.985.1.S1_at,Medtr8g069760.1
Msa.986.1.S1_s_at,Medtr3g415650.1
Msa.992.1.S1_at,Medtr4g073250.1
Msa.995.1.S1_at,Medtr1g064320.2
Msa.995.1.S1_at,Medtr1g064320.1
Msa.996.1.S1_at,Medtr4g107940.2
Msa.996.1.S1_at,Medtr4g107940.1
Msa.998.1.S1_at,Medtr2g075950.1
MsaAffx.3537.1.S1_s_at,Medtr2g059810.1
Mtr.1.1.S1_at,Medtr5g029640.1
Mtr.1.1.S1_s_at,Medtr5g029640.1
Mtr.100.1.S1_at,Medtr5g086310.1
Mtr.1000.1.S1_at,Medtr2g036820.1
Mtr.10000.1.S1_at,Medtr7g102610.1
Mtr.10001.1.S1_at,Medtr3g079200.1
Mtr.10001.1.S1_s_at,Medtr3g079200.1
Mtr.10002.1.S1_at,Medtr4g021875.1
Mtr.10003.1.S1_at,Medtr2g059035.1
Mtr.10005.1.S1_at,Medtr5g091950.3
Mtr.10005.1.S1_at,Medtr5g091950.2
Mtr.10005.1.S1_at,Medtr5g091950.1
Mtr.10006.1.S1_at,Medtr3g085130.1
Mtr.10006.1.S1_at,Medtr3g085130.2
Mtr.10007.1.S1_at,Medtr3g091820.1
Mtr.10009.1.S1_at,Medtr3g072350.2
Mtr.10009.1.S1_at,Medtr3g072350.1
Mtr.10010.1.S1_at,Medtr1g029400.2
Mtr.10010.1.S1_at,Medtr1g029400.1
Mtr.10011.1.S1_at,Medtr6g027580.1
Mtr.10013.1.S1_at,Medtr8g106530.1
Mtr.10016.1.S1_at,Medtr1g103570.1
Mtr.10018.1.S1_at,Medtr1g030265.1
Mtr.10019.1.S1_at,Medtr7g100160.1
Mtr.1002.1.S1_at,Medtr2g036780.1
Mtr.10021.1.S1_at,Medtr1g116890.1
Mtr.10022.1.S1_at,Medtr1g107575.1
Mtr.10023.1.S1_at,Medtr7g013790.1
Mtr.10025.1.S1_at,Medtr6g028050.1
Mtr.10026.1.S1_at,Medtr0249s0070.1
Mtr.10026.1.S1_at,Medtr0249s0070.2
Mtr.10026.1.S1_at,Medtr0249s0070.3
Mtr.10026.1.S1_s_at,Medtr0249s0070.2
Mtr.10026.1.S1_s_at,Medtr0249s0070.3
Mtr.10026.1.S1_s_at,Medtr0249s0070.4
Mtr.10026.1.S1_s_at,Medtr0249s0070.1
Mtr.10029.1.S1_s_at,Medtr5g032720.1
Mtr.10030.1.S1_at,Medtr4g116460.1
Mtr.10030.1.S1_at,Medtr4g116460.2
Mtr.10031.1.S1_at,Medtr4g107330.1
Mtr.10034.1.S1_at,Medtr4g082350.1
Mtr.10035.1.S1_at,Medtr3g105050.1
Mtr.10036.1.S1_at,Medtr4g105630.2
Mtr.10036.1.S1_at,Medtr4g105630.4
Mtr.10036.1.S1_at,Medtr4g105630.3
Mtr.10036.1.S1_at,Medtr4g105630.1
Mtr.10036.1.S1_at,Medtr4g105630.6
Mtr.10036.1.S1_at,Medtr4g105630.5
Mtr.10037.1.S1_at,Medtr2g017925.1
Mtr.10037.1.S1_at,Medtr2g017925.2
Mtr.10037.1.S1_at,Medtr2g017925.3
Mtr.10039.1.S1_at,Medtr3g079520.1
Mtr.10039.1.S1_at,Medtr3g479600.1
Mtr.1004.1.S1_at,Medtr2g036710.1
Mtr.10040.1.S1_at,Medtr5g045130.1
Mtr.10042.1.S1_at,Medtr5g090430.1
Mtr.10042.1.S1_at,Medtr5g090430.2
Mtr.10043.1.S1_at,Medtr2g025710.1
Mtr.10045.1.S1_at,Medtr3g449620.1
Mtr.10046.1.S1_at,Medtr1g069735.1
Mtr.10046.1.S1_at,Medtr1g069735.3
Mtr.10046.1.S1_at,Medtr1g069735.2
Mtr.10047.1.S1_at,Medtr1g026950.1
Mtr.10048.1.S1_at,Medtr8g463650.2
Mtr.10048.1.S1_at,Medtr8g463650.4
Mtr.10048.1.S1_at,Medtr8g463650.1
Mtr.10048.1.S1_at,Medtr8g463650.3
Mtr.10049.1.S1_at,Medtr2g099040.1
Mtr.10049.1.S1_at,Medtr2g099040.4
Mtr.10049.1.S1_at,Medtr2g099040.2
Mtr.10049.1.S1_at,Medtr2g099040.3
Mtr.10051.1.S1_at,Medtr1g100210.1
Mtr.10051.1.S1_at,Medtr1g100210.3
Mtr.10051.1.S1_at,Medtr1g100210.2
Mtr.10051.1.S1_at,Medtr1g100210.4
Mtr.10053.1.S1_at,Medtr7g064010.1
Mtr.10054.1.S1_at,Medtr2g094570.2
Mtr.10054.1.S1_at,Medtr2g094570.3
Mtr.10054.1.S1_at,Medtr2g094570.1
Mtr.10055.1.S1_at,Medtr8g104520.1
Mtr.10058.1.S1_at,Medtr5g074270.1
Mtr.10059.1.S1_at,Medtr1g069735.1
Mtr.10059.1.S1_at,Medtr1g069735.2
Mtr.10061.1.S1_at,Medtr1g020000.3
Mtr.10061.1.S1_at,Medtr1g020000.2
Mtr.10061.1.S1_at,Medtr1g020000.1
Mtr.10062.1.S1_at,Medtr3g072120.2
Mtr.10063.1.S1_at,Medtr6g015350.1
Mtr.10064.1.S1_at,Medtr2g010520.2
Mtr.10064.1.S1_at,Medtr2g010520.1
Mtr.10064.1.S1_at,Medtr2g010520.3
Mtr.10065.1.S1_at,Medtr2g021220.1
Mtr.10066.1.S1_at,Medtr2g014890.1
Mtr.10067.1.S1_s_at,Medtr2g006330.3
Mtr.10067.1.S1_s_at,Medtr2g006330.2
Mtr.10067.1.S1_s_at,Medtr2g006330.1
Mtr.10068.1.S1_at,Medtr3g111090.1
Mtr.10070.1.S1_at,Medtr7g117385.1
Mtr.10071.1.S1_at,Medtr7g110720.2
Mtr.10071.1.S1_at,Medtr7g110720.1
Mtr.10071.1.S1_s_at,Medtr7g110720.2
Mtr.10071.1.S1_s_at,Medtr7g110720.1
Mtr.10072.1.S1_at,Medtr4g080800.1
Mtr.10073.1.S1_at,Medtr8g073210.9
Mtr.10073.1.S1_at,Medtr8g073210.3
Mtr.10073.1.S1_at,Medtr8g073210.4
Mtr.10073.1.S1_at,Medtr8g073210.5
Mtr.10073.1.S1_at,Medtr8g073210.7
Mtr.10073.1.S1_at,Medtr8g073210.8
Mtr.10073.1.S1_at,Medtr8g073210.2
Mtr.10073.1.S1_at,Medtr8g073210.6
Mtr.10073.1.S1_at,Medtr8g073210.1
Mtr.10077.1.S1_at,Medtr3g086980.1
Mtr.10079.1.S1_at,Medtr1g492640.2
Mtr.10079.1.S1_at,Medtr1g492640.1
Mtr.10081.1.S1_at,Medtr4g065640.1
Mtr.10081.1.S1_s_at,Medtr4g065640.1
Mtr.10082.1.S1_at,Medtr6g007360.2
Mtr.10082.1.S1_at,Medtr6g007360.1
Mtr.10082.1.S1_at,Medtr1g115165.1
Mtr.10084.1.S1_at,Medtr2g104760.1
Mtr.10085.1.S1_at,Medtr3g086940.1
Mtr.10086.1.S1_s_at,Medtr4g075200.1
Mtr.10086.1.S1_s_at,Medtr4g075200.2
Mtr.10088.1.S1_at,Medtr1g012540.1
Mtr.10089.1.S1_at,Medtr6g034940.1
Mtr.1009.1.S1_at,Medtr7g076420.1
Mtr.10090.1.S1_at,Medtr7g097190.1
Mtr.10091.1.S1_at,Medtr3g028140.2
Mtr.10091.1.S1_at,Medtr3g028140.1
Mtr.10092.1.S1_at,Medtr6g084190.1
Mtr.10092.1.S1_at,Medtr6g084190.2
Mtr.10092.1.S1_at,Medtr6g084190.3
Mtr.10093.1.S1_at,Medtr4g090460.1
Mtr.10093.1.S1_at,Medtr4g090460.2
Mtr.10093.1.S1_x_at,Medtr4g090460.1
Mtr.10093.1.S1_x_at,Medtr4g090460.2
Mtr.10094.1.S1_at,Medtr4g009080.1
Mtr.10096.1.S1_at,Medtr3g464190.1
Mtr.10097.1.S1_at,Medtr1g111560.1
Mtr.10099.1.S1_s_at,Medtr4g071370.3
Mtr.10099.1.S1_s_at,Medtr4g071370.1
Mtr.10099.1.S1_s_at,Medtr4g071370.2
Mtr.10101.1.S1_at,Medtr3g091140.1
Mtr.10104.1.S1_at,Medtr4g068240.1
